ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2023-07-11T14:40:13Z,mkansara_6,ios,70528,US,172.58.239.11,unknown,Don't,Bryson Tiller,T R A P S O U L,spotify:track:3pXF1nA74528Edde4of9CC,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086343,FALSE
2023-07-11T14:40:19Z,mkansara_6,ios,5183,US,172.58.239.11,unknown,YELL OH,Trippie Redd,YELL OH,spotify:track:003VDDA7J3Xb2ZFlNx7nIZ,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086414,FALSE
2023-07-11T14:40:23Z,mkansara_6,ios,4266,US,50.29.48.124,unknown,BMS,Eli Juggz,The Realest,spotify:track:1VglUxV7SGzTUkYlPuzBYd,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086419,FALSE
2023-07-11T14:40:29Z,mkansara_6,ios,5311,US,50.29.48.124,unknown,Levels,Sidhu Moose Wala,Levels,spotify:track:60YICjIPdL7LDBcCMK0tAk,,,,fwdbtn,backbtn,TRUE,TRUE,FALSE,1689086424,FALSE
2023-07-11T14:42:34Z,mkansara_6,ios,125440,US,50.29.48.124,unknown,BMS,Eli Juggz,The Realest,spotify:track:1VglUxV7SGzTUkYlPuzBYd,,,,backbtn,fwdbtn,TRUE,TRUE,FALSE,1689086429,FALSE
2023-07-11T14:42:37Z,mkansara_6,ios,3328,US,50.29.48.124,unknown,Levels,Sidhu Moose Wala,Levels,spotify:track:60YICjIPdL7LDBcCMK0tAk,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086554,FALSE
2023-07-11T14:42:39Z,mkansara_6,ios,1877,US,50.29.48.124,unknown,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",Kali Uchis,Isolation,spotify:track:1otG6j1WHNvl9WgXLWkHTo,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086558,FALSE
2023-07-11T14:42:41Z,mkansara_6,ios,1365,US,50.29.48.124,unknown,Shutdown,Skepta,Konnichiwa,spotify:track:44GokgCa37BTZP2NU2zkoJ,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086560,FALSE
2023-07-11T14:42:46Z,mkansara_6,ios,4928,US,50.29.48.124,unknown,jealousy (feat. rema),FKA twigs,CAPRISONGS,spotify:track:66fCNfMdIKsXOnSphorrwg,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086561,FALSE
2023-07-11T14:42:47Z,mkansara_6,ios,0,US,50.29.48.124,unknown,N.Y. State of Mind,Nas,Illmatic XX,spotify:track:5zwz05jkQVT68CjUpPwFZe,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086566,FALSE
2023-07-11T14:42:48Z,mkansara_6,ios,896,US,50.29.48.124,unknown,Chair Falling,Trippie Redd,Chair Falling,spotify:track:1AzA9d4isAdfa0wBd6ogoE,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086568,FALSE
2023-07-11T14:43:04Z,mkansara_6,ios,15808,US,50.29.48.124,unknown,we fell in love in october,girl in red,we fell in love in october / October Passed Me By,spotify:track:6IPwKM3fUUzlElbvKw2sKl,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086569,FALSE
2023-07-11T14:43:06Z,mkansara_6,ios,2325,US,50.29.48.124,unknown,Love My Way,The Psychedelic Furs,Forever Now,spotify:track:4dk40nfaQav6b4ZsJ9OYUo,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086584,FALSE
2023-07-11T14:43:09Z,mkansara_6,ios,2197,US,50.29.48.124,unknown,Koi Shaq,Vicky,Back Stage to Front Stage,spotify:track:1FTfZ0nNfCFpMhftNFLOO4,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086587,FALSE
2023-07-11T14:43:11Z,mkansara_6,ios,2176,US,50.29.48.124,unknown,Stop Draggin' My Heart Around (with Tom Petty and The Heartbreakers) - 2016 Remaster,Stevie Nicks,Bella Donna,spotify:track:66LhCsc06aTa2Ig7iYPDSP,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086589,FALSE
2023-07-11T14:43:12Z,mkansara_6,ios,1130,US,50.29.48.124,unknown,Yo (Excuse Me Miss),Chris Brown,Chris Brown (Expanded Edition),spotify:track:7DFnq8FYhHMCylykf6ZCxA,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086591,FALSE
2023-07-11T14:43:13Z,mkansara_6,ios,1301,US,50.29.48.124,unknown,Schedule,Tegi Pannu,Schedule,spotify:track:5eGsHi6RcL33gb9k89UYaB,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086592,FALSE
2023-07-11T14:43:14Z,mkansara_6,ios,1024,US,50.29.48.124,unknown,Ghostface Killers (feat. Travis Scott),21 Savage,Without Warning,spotify:track:5u6vkDnOyaf8LsteDAj2ub,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086594,FALSE
2023-07-11T14:43:17Z,mkansara_6,ios,2261,US,50.29.48.124,unknown,Foreign,Playboi Carti,Die Lit,spotify:track:500l6Cwe40hkPqS7Sf7ufY,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086595,FALSE
2023-07-11T14:43:18Z,mkansara_6,ios,1109,US,50.29.48.124,unknown,505,Arctic Monkeys,Favourite Worst Nightmare,spotify:track:58ge6dfP91o9oXMzq3XkIS,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086597,FALSE
2023-07-11T14:43:19Z,mkansara_6,ios,874,US,50.29.48.124,unknown,Nobody Else but You,Trey Songz,Tremaine the Album,spotify:track:1HOUzEsetdIPSpAgRPhZQt,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086598,FALSE
2023-07-11T14:43:20Z,mkansara_6,ios,917,US,50.29.48.124,unknown,KEKE,6ix9ine,KEKE,spotify:track:0zl3PdjIl320fK0pxBGWNR,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086599,FALSE
2023-07-11T14:43:21Z,mkansara_6,ios,1088,US,50.29.48.124,unknown,alotta cake,Gunna,DS4EVER,spotify:track:19QKaApDINxlRSKX3w1xSB,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086600,FALSE
2023-07-11T14:43:22Z,mkansara_6,ios,1365,US,50.29.48.124,unknown,Ye,Burna Boy,Outside,spotify:track:3FskQrDXcY24ur2fCvz35O,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086601,FALSE
2023-07-11T14:43:24Z,mkansara_6,ios,2048,US,50.29.48.124,unknown,meta angel,FKA twigs,CAPRISONGS,spotify:track:6EeuY84I1Q3UJvpPN6iSzw,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086602,FALSE
2023-07-11T14:43:25Z,mkansara_6,ios,1045,US,50.29.48.124,unknown,CUFF IT,Beyoncé,RENAISSANCE,spotify:track:1xzi1Jcr7mEi9K2RfzLOqS,,,,fwdbtn,backbtn,TRUE,TRUE,FALSE,1689086605,FALSE
2023-07-11T14:45:33Z,mkansara_6,ios,127296,US,172.58.236.220,unknown,meta angel,FKA twigs,CAPRISONGS,spotify:track:6EeuY84I1Q3UJvpPN6iSzw,,,,backbtn,fwdbtn,TRUE,TRUE,FALSE,1689086606,FALSE
2023-07-11T14:45:33Z,mkansara_6,ios,810,US,172.58.236.220,unknown,CUFF IT,Beyoncé,RENAISSANCE,spotify:track:1xzi1Jcr7mEi9K2RfzLOqS,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086733,FALSE
2023-07-11T14:45:34Z,mkansara_6,ios,1471,US,172.58.236.220,unknown,BLINDFOLD (feat. Lil Baby),Gunna,WUNNA,spotify:track:02mYw61RoS1vXvkD9Q5dpN,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086734,FALSE
2023-07-11T14:45:36Z,mkansara_6,ios,1024,US,172.58.236.220,unknown,92i veyron,Booba,Nero nemesis,spotify:track:6Wpgf0xNuBIUpJF2uH7swL,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086735,FALSE
2023-07-11T14:45:38Z,mkansara_6,ios,1237,US,172.58.236.220,unknown,Oblivion,Grimes,Visions,spotify:track:3LGsgpx4TfxhXbr07OFKqs,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086737,FALSE
2023-07-11T14:45:39Z,mkansara_6,ios,895,US,172.58.236.220,unknown,Re Up,Belly,Inzombia,spotify:track:0p0fmKwHHE5SVj5CZoSk8A,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086738,FALSE
2023-07-11T14:45:48Z,mkansara_6,ios,9642,US,172.58.236.220,unknown,Genesis,Grimes,Visions,spotify:track:3cjvqsvvU80g7WJPMVh8iq,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086739,FALSE
2023-07-11T14:45:49Z,mkansara_6,ios,1066,US,172.58.236.220,unknown,Long Time - Intro,Playboi Carti,Die Lit,spotify:track:4IO2X2YoXoUMv0M2rwomLC,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086749,FALSE
2023-07-11T14:45:52Z,mkansara_6,ios,3520,US,172.58.236.220,unknown,Pain Lies On The Riverside,Live,Mental Jewelry,spotify:track:3xIUBiuGF75JlUX1uKPH2w,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086750,FALSE
2023-07-11T14:45:55Z,mkansara_6,ios,1898,US,172.58.236.220,unknown,Madiba Riddim,Drake,More Life,spotify:track:76gUmNLXGQVOsGhfcshkFP,,,,fwdbtn,backbtn,TRUE,TRUE,FALSE,1689086753,FALSE
2023-07-11T14:49:07Z,mkansara_6,ios,192042,US,172.58.236.220,unknown,Pain Lies On The Riverside,Live,Mental Jewelry,spotify:track:3xIUBiuGF75JlUX1uKPH2w,,,,backbtn,fwdbtn,TRUE,TRUE,FALSE,1689086755,FALSE
2023-07-11T14:49:08Z,mkansara_6,ios,1002,US,172.58.236.220,unknown,Madiba Riddim,Drake,More Life,spotify:track:76gUmNLXGQVOsGhfcshkFP,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086947,FALSE
2023-07-11T14:49:13Z,mkansara_6,ios,4842,US,172.58.236.220,unknown,Chandigarh Di,Vicky,Chandigarh Di,spotify:track:3zc0J4UVg0yvnyCnKGlgT1,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086948,FALSE
2023-07-11T14:49:14Z,mkansara_6,ios,1280,US,172.58.236.220,unknown,Not You Too (feat. Chris Brown),Drake,Dark Lane Demo Tapes,spotify:track:3Q4gttWQ6hxqWOa3tHoTNi,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086953,FALSE
2023-07-11T14:49:15Z,mkansara_6,ios,682,US,172.58.236.220,unknown,Shadow on the Sun,Audioslave,Audioslave,spotify:track:2uDwRgwGPjXq0oj0hNCuFc,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086955,FALSE
2023-07-11T14:49:16Z,mkansara_6,ios,1066,US,172.58.236.220,unknown,SoFaygo (Hate When It Rains),PinkHeartz,SoFaygo (Hate When It Rains),spotify:track:5wDi0dzgSPN57rg6NO2uBz,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086955,FALSE
2023-07-11T14:49:17Z,mkansara_6,ios,874,US,172.58.236.220,unknown,Poles 1469,Trippie Redd,A Love Letter To You,spotify:track:4fC5jw1TI59GH1emfN1wtk,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086956,FALSE
2023-07-11T14:49:19Z,mkansara_6,ios,1600,US,172.58.236.220,unknown,99 Bandz (Remix) (feat. Gunna & Hoodrich Pablo Juan),Shad Da God,City of God,spotify:track:3pr9gLMxK1FBhlVNnq3VJS,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086957,FALSE
2023-07-11T14:49:20Z,mkansara_6,ios,874,US,172.58.236.220,unknown,Selfish,PnB Rock,Selfish,spotify:track:3HTNVAGqm7Y6b45PgB1Rxv,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086960,FALSE
2023-07-11T14:49:21Z,mkansara_6,ios,682,US,172.58.236.220,unknown,Last Last,Burna Boy,"Love, Damini",spotify:track:5YbPxJwPfrj7uswNwoF1pJ,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086961,FALSE
2023-07-11T14:49:22Z,mkansara_6,ios,981,US,172.58.236.220,unknown,Projects,Moneybagg Yo,A Gangsta’s Pain,spotify:track:0iknSgwfDslqMT5pr6j5zi,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086961,FALSE
2023-07-11T14:49:24Z,mkansara_6,ios,2431,US,172.58.236.220,unknown,Give No F*#%!,MDMA,Give No F*#%!,spotify:track:6PBzWqr3Xg34epV7oBtOuj,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086962,FALSE
2023-07-11T14:49:25Z,mkansara_6,ios,853,US,172.58.236.220,unknown,On My Son (feat. Moneybagg Yo),42 Dugg,Free Dem Boyz,spotify:track:0L8L3r7ajmPonf4jvm1elK,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086965,FALSE
2023-07-11T14:49:28Z,mkansara_6,ios,2751,US,172.58.236.220,unknown,Hell Shell,Young Nudy,Nudy Land,spotify:track:5fO4ybFbomoSWPB3n2d6pe,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086966,FALSE
2023-07-11T14:49:29Z,mkansara_6,ios,703,US,172.58.236.220,unknown,Fabo,UnoTheActivist,Live.Shyne.Die,spotify:track:40K5z0wDQDa9RlTtcAr7eE,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086969,FALSE
2023-07-11T14:49:30Z,mkansara_6,ios,895,US,172.58.236.220,unknown,Still Rollin,Shubh,Still Rollin,spotify:track:6oz1L5jcqZWYuId7nxvIan,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086969,FALSE
2023-07-11T14:49:31Z,mkansara_6,ios,768,US,172.58.236.220,unknown,I Know There's Gonna Be (Good Times),Jamie xx,In Colour,spotify:track:06UOL50QYtDR5l06ohu88m,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086970,FALSE
2023-07-11T14:50:23Z,mkansara_6,ios,52416,US,172.58.236.220,unknown,Warm - Original,K-Trap,Warm,spotify:track:0h67w8nvVRIq5jOm4YO2Da,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689086971,FALSE
2023-07-11T14:52:26Z,mkansara_6,ios,123349,US,172.58.236.220,unknown,Xccelerate,MDMA,Genie,spotify:track:1XP7HjMbNM1eCvqTku2AWh,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689087023,FALSE
2023-07-11T14:52:28Z,mkansara_6,ios,1045,US,172.58.236.220,unknown,Pyar Bolda,Jassa Dhillon,Pyar Bolda,spotify:track:3RtR0XXNGtBHJkFgY6OvTQ,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689087148,FALSE
2023-07-11T14:52:28Z,mkansara_6,ios,1066,US,172.58.236.220,unknown,HOTEL LOBBY (Unc & Phew),Quavo,HOTEL LOBBY (Unc & Phew),spotify:track:0QNNd0qMCDbraS1nQPg3aA,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689087147,FALSE
2023-07-11T14:52:30Z,mkansara_6,ios,1066,US,172.58.236.220,unknown,Poke It Out (with Nicki Minaj),Playboi Carti,Die Lit,spotify:track:2rPSFKzGeqUWwfcCFVkkq3,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689087149,FALSE
2023-07-11T14:52:36Z,mkansara_6,ios,5589,US,172.58.236.220,unknown,Rocketeer,Far East Movement,Free Wired,spotify:track:45sDIKapDyxPl307QpEAwl,,,,fwdbtn,endplay,TRUE,TRUE,FALSE,1689087150,FALSE
2023-07-11T14:52:37Z,mkansara_6,ios,1685,US,172.58.236.220,unknown,Pain,PinkPantheress,Pain,spotify:track:7CIERzyqIwLVKGp00YbHRO,,,,clickrow,endplay,TRUE,TRUE,FALSE,1689087156,FALSE
2023-07-11T14:54:28Z,mkansara_6,ios,111146,US,172.58.236.220,unknown,Que Loco Es,Jasiel Nuñez,Que Loco Es,spotify:track:21zCMMBtQrkwFwfkrun5Qk,,,,clickrow,fwdbtn,TRUE,TRUE,FALSE,1689087157,FALSE
2023-07-11T14:54:29Z,mkansara_6,ios,1280,US,172.58.236.220,unknown,Black Steel In The Hour Of Chaos,Public Enemy,It Takes A Nation Of Millions To Hold Us Back,spotify:track:3XwsGAtbEoBUzJfFmHSHSo,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689087269,FALSE
2023-07-11T14:54:30Z,mkansara_6,ios,1258,US,172.58.236.220,unknown,Don't Threaten Me with a Good Time,Panic! At The Disco,Death of a Bachelor,spotify:track:2fh3bZ8jZhMxOcfESE9nQY,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689087270,FALSE
2023-07-11T14:54:32Z,mkansara_6,ios,938,US,172.58.236.220,unknown,Love Scars,Trippie Redd,A Love Letter To You,spotify:track:0AICBlLzFCTpUqmAbtzB2z,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689087272,FALSE
2023-07-11T14:54:32Z,mkansara_6,ios,810,US,172.58.236.220,unknown,No Cap (feat. Yung Bans),Reese LAFLARE,Reese LaFlare,spotify:track:31zngSQ2oL4nMYxWzhXyy7,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689087271,FALSE
2023-07-11T14:54:33Z,mkansara_6,ios,1045,US,172.58.236.220,unknown,oh my love,FKA twigs,CAPRISONGS,spotify:track:5dEJc0rHuTVxtl1xljDbRv,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689087273,FALSE
2023-07-11T14:54:34Z,mkansara_6,ios,831,US,172.58.236.220,unknown,Ain't Livin Right (feat. Gunna),Future,Future & Juice WRLD Present... WRLD ON DRUGS,spotify:track:0JR7iZZ6Ql79sXW3rbiS3F,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689087274,FALSE
2023-07-11T14:54:35Z,mkansara_6,ios,896,US,172.58.236.220,unknown,Sauce It Up,Lil Uzi Vert,Luv Is Rage 2,spotify:track:1uL78kFWxhz3umTMWJu8n5,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689087275,FALSE
2023-07-11T14:54:36Z,mkansara_6,ios,1130,US,172.58.236.220,unknown,Pimpin Ain't Eazy,Kodak Black,Pimpin' Ain't Eazy,spotify:track:5FxKZ4IajYIRDjAWAboiB4,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689087276,FALSE
2023-07-11T14:54:37Z,mkansara_6,ios,1258,US,172.58.236.220,unknown,9,Drake,Views,spotify:track:1C7KSXR2GVxknex6I4ANco,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689087277,FALSE
2023-07-11T14:56:45Z,mkansara_6,ios,126570,US,172.58.236.220,unknown,MARINE,HVN,ALL GIRLS GO TO HEAVEN,spotify:track:5O6890xm1qwbbmg2pTn5V6,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689087278,FALSE
2023-07-11T14:56:46Z,mkansara_6,ios,2133,US,172.58.236.220,unknown,Take It Easy,Karan Aujla,Four You,spotify:track:5si4xdFplkXAydKfFe1xXa,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689087405,FALSE
2023-07-11T14:56:47Z,mkansara_6,ios,1301,US,172.58.236.220,unknown,"Assi Chutki Nabbe Taal, Pt. 2",Udit Narayan,Bade Miyan Chote Miyan,spotify:track:54GJrs1DF9ejXfVOmDBiUY,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689087407,FALSE
2023-07-11T14:56:49Z,mkansara_6,ios,1002,US,172.58.236.220,unknown,On My Son (feat. Moneybagg Yo),42 Dugg,Free Dem Boyz,spotify:track:0L8L3r7ajmPonf4jvm1elK,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689087409,FALSE
2023-07-11T14:56:49Z,mkansara_6,ios,597,US,172.58.236.220,unknown,Top Me?,UnoTheActivist,Live.Shyne.Die,spotify:track:1L2rXqsLwHcNluqLtOci8m,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689087408,FALSE
2023-07-11T14:56:50Z,mkansara_6,ios,703,US,172.58.236.220,unknown,SAD!,XXXTENTACION,?,spotify:track:3ee8Jmje8o58CHK66QrVC2,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689087410,FALSE
2023-07-11T14:56:51Z,mkansara_6,ios,1023,US,172.58.236.220,unknown,In The Dark (with Jhené Aiko),Swae Lee,Shang-Chi and The Legend of The Ten Rings: The Album,spotify:track:0zaoWwS8RpE3LSDdmkg8TC,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689087411,FALSE
2023-07-11T14:56:52Z,mkansara_6,ios,1088,US,172.58.236.220,unknown,"Move That Dope (feat. Pharrell, Pusha T & Casino)",Future,Honest,spotify:track:7GEidxhfGNteiW9n0kLyxH,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689087412,FALSE
2023-07-11T14:58:35Z,mkansara_6,ios,103018,US,172.58.236.220,unknown,Smoke (feat. HVN & SoFaygo),Don Toliver,Life of a DON,spotify:track:7AiN0hMC6PkB59VndNtNsJ,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689087413,FALSE
2023-07-11T16:32:27Z,mkansara_6,ios,1990163,US,71.172.157.223,unknown,,,,,The Brits are Back,eff won with DRS,spotify:episode:7e9I49rGdJTScYq8FThCp6,clickrow,trackdone,FALSE,FALSE,FALSE,1689090995,FALSE
2023-07-11T17:00:48Z,mkansara_6,ios,153429,US,24.45.74.97,unknown,Embarrassed (feat. Travis Scott),Don Toliver,Embarrassed (feat. Travis Scott),spotify:track:60om0XhleyPKnNnmzkWR7l,,,,fwdbtn,logout,TRUE,FALSE,FALSE,1689087516,FALSE
2023-07-11T22:58:34Z,mkansara_6,ios,4493826,US,172.58.233.190,unknown,,,,,"Jonah and His Boundaries, Taylor and His Flip: Tuesday, July 11th, 2023",The Toast,spotify:episode:5uKOUjMcau9vjVOCeMnk58,clickrow,endplay,FALSE,TRUE,FALSE,1689111563,FALSE
2023-07-11T22:59:30Z,mkansara_6,ios,54990,US,172.58.233.190,unknown,,,,,Are We Watching Enough Porn?,Codependents,spotify:episode:6PfxVWGfJin8wSZDMoEFOT,trackdone,endplay,FALSE,TRUE,FALSE,1689116315,FALSE
2023-07-11T23:01:52Z,mkansara_6,ios,142071,US,172.58.233.190,unknown,Jinni Sohni,G. Sidhu,Amreeke Aala,spotify:track:3owsSrRaTlxyjsOYaHgTX2,,,,playbtn,trackdone,TRUE,FALSE,FALSE,1689116371,FALSE
2023-07-11T23:03:40Z,mkansara_6,ios,117659,US,71.172.157.223,unknown,Ptola,pidgey,Ptola,spotify:track:5OBCG5QDpeQgMPKJYF6zAP,,,,trackdone,logout,TRUE,FALSE,FALSE,1689116502,FALSE
2023-07-12T01:24:31Z,mkansara_6,ios,140730,US,172.58.233.126,unknown,Under The Stars,Jawad,Under The Stars,spotify:track:7DOCxixTYTuiSGhgICXXk5,,,,clickrow,trackdone,FALSE,FALSE,FALSE,1689124931,FALSE
2023-07-12T01:26:15Z,mkansara_6,ios,113450,US,172.58.233.126,unknown,Zehen,Mitraz,Zehen,spotify:track:15Hh48XELbgkS3HQUC2hUq,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,1689125061,FALSE
2023-07-12T01:26:17Z,mkansara_6,ios,830,US,172.58.233.126,unknown,Muskurahat,Mitraz,Muskurahat,spotify:track:6oURWs2pULRYC9JAhLEaw8,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689125177,FALSE
2023-07-12T01:26:17Z,mkansara_6,ios,840,US,172.58.233.126,unknown,Yaaria,DJ Dips,Yaaria,spotify:track:6anE6fbM2HQyJrKgB6oIVM,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689125176,FALSE
2023-07-12T01:26:18Z,mkansara_6,ios,840,US,172.58.233.126,unknown,Dil Vale Raaz,Akash Aujla,Dil Vale Raaz,spotify:track:1SKyyCnsvAJxKmpoEWzlbo,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689125178,FALSE
2023-07-12T01:29:23Z,mkansara_6,ios,186409,US,172.58.233.126,unknown,Don't Look,Karan Aujla,Don't Look,spotify:track:5f3PgI4zW2oErM3j3MWTWW,,,,fwdbtn,trackdone,TRUE,FALSE,FALSE,1689125178,FALSE
2023-07-12T01:32:16Z,mkansara_6,ios,183756,US,172.58.233.126,unknown,Cheques,Shubh,Still Rollin,spotify:track:4eBvRhTJ2AcxCsbfTUjoRp,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1689125353,FALSE
2023-07-12T01:35:32Z,mkansara_6,ios,205791,US,172.58.233.126,unknown,Charkha,Jaz Dhami,Charkha,spotify:track:5YJvXBlrbrkjlPyiii6Kmw,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1689125527,FALSE
2023-07-12T01:36:37Z,mkansara_6,ios,74016,US,172.58.233.126,unknown,Kennedy Station,Yanchan,The Scarborough Beat Tape,spotify:track:1Ky4H4bRxhyXx3Br5yf4Um,,,,trackdone,fwdbtn,TRUE,TRUE,FALSE,1689125723,FALSE
2023-07-12T01:36:47Z,mkansara_6,ios,9500,US,172.58.233.126,unknown,Diamond,Gurnam Bhullar,Diamond,spotify:track:4mTfd3zSdxXR8PKUgQRjot,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689125798,FALSE
2023-07-12T01:36:48Z,mkansara_6,ios,1290,US,172.58.233.126,unknown,Srivalli,Devi Sri Prasad,Pushpa - The Rise,spotify:track:2YmXGUx32C3CUEgcAyHcGf,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689125808,FALSE
2023-07-12T01:36:49Z,mkansara_6,ios,1550,US,172.58.233.126,unknown,Saibo,Sachin-Jigar,Shor in the City (Original Motion Picture Soundtrack),spotify:track:6udC4b4jOSnHb9ItnXgKLR,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689125809,FALSE
2023-07-12T01:40:21Z,mkansara_6,ios,212347,US,172.58.233.126,unknown,Unforgettable,Diljit Dosanjh,Unforgettable,spotify:track:7HWMIRSmUrhlbveXerIEWk,,,,fwdbtn,trackdone,TRUE,FALSE,FALSE,1689125810,FALSE
2023-07-12T01:41:50Z,mkansara_6,ios,97423,US,172.58.233.126,unknown,No Need,Karan Aujla,No Need,spotify:track:3xnvQyE8Cid4KRfZyAlxKW,,,,trackdone,fwdbtn,TRUE,TRUE,FALSE,1689126011,FALSE
2023-07-12T01:41:52Z,mkansara_6,ios,2410,US,172.58.233.126,unknown,Aag,The PropheC,The Season,spotify:track:38cebOmrYG7XldLPzchvZG,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1689126110,FALSE
2023-07-12T01:45:55Z,mkansara_6,ios,244413,US,172.58.233.126,unknown,Ain't Nobody,Raghav,Storyteller,spotify:track:7BTdzjbVhSjWe2CsLkybyE,,,,fwdbtn,trackdone,TRUE,FALSE,FALSE,1689126112,FALSE
